system:index,0_2013_precipitation,10_2023_precipitation,11_2024_precipitation,1_2014_precipitation,2_2015_precipitation,3_2016_precipitation,4_2017_precipitation,5_2018_precipitation,6_2019_precipitation,7_2020_precipitation,8_2021_precipitation,9_2022_precipitation,BareGround,BioRegion,Biome,ID,Month,Notes,Year,aspect,blue,bsi,calcite,chlorite,dolomite,elevation,evi,exg,goethite,green,gypsum,hematite,illite_muscovite,kaolinite,landforms,meanAnnualPrecipitation,msavi,ndmi,ndvi,nir,osavi,red,satvi,savi,slope,swir1,swir2,swirRatio,vegType,vermiculite,.geo
00000000000000000361,283.8031422793865,403.9696829319,240.50264638662338,293.9970072507858,264.5105943977833,236.87740525603294,221.5466533601284,298.4733050763607,202.89714640378952,304.39534708857536,331.54460740089417,381.0376054942608,55,Inland Saline Vegetation,Azonal Vegetation,J_1855,6,RP322414202206,2022,0.126795131445025,0.047953983825211155,0.15985613171092275,0.006811731717881439,0.0,0.0,796.0,0.1375035611435052,0.00584240449467355,0.0,0.08221649948785978,0.0,0.07936075364319693,0.006811731717881439,0.0,5.0,317.0,0.13375531819313344,-0.05909948767310003,0.26676512606152974,0.19627194516114055,0.20526465155402782,0.11437024306875983,0.18469460189427087,0.15560775582194894,0.596508642639207,0.22368862215595198,0.17921257711939917,1.2546788658752914,9.0,0.0,"{""type"":""Point"",""coordinates"":[24.551962009708824,-32.20331121181134]}"
00000000000000000362,301.25069758296013,439.6073763370514,246.31341895461082,335.80998519062996,297.71453642845154,279.463863492012,279.2501003742218,334.03120163083076,261.3541160225868,343.52340573072433,364.9498542249203,453.5471997857094,0,Inland Saline Vegetation,Azonal Vegetation,J_1856,7,RP312590202207,2022,0.45210023487559337,0.03791797829703206,0.1916504361232122,0.0,0.0,0.0,1049.59,0.15279451265221553,0.005696567192318893,0.0,0.06475098319706463,0.0,0.0,0.0,0.0,5.65952380952381,340.0,0.14281801237946465,-0.1301848613506272,0.33294624128511974,0.17160690403410367,0.23817763858607838,0.08588742090477831,0.2950488561675662,0.16974187590536613,1.6234996995471775,0.2229583909256118,0.1475347339539301,1.511426685253779,9.0,0.0,"{""type"":""Point"",""coordinates"":[25.308007052421623,-31.805113487738616]}"
00000000000000000350,125.72440826892853,144.14112383127213,108.64034213125706,128.0918104350567,124.3922863304615,119.55142056941986,87.2904804944992,114.04731258749962,78.34334883093834,107.43741941452026,174.32448413968086,211.24530097842216,80,Inland Saline Vegetation,Azonal Vegetation,W_0104,10,,2023,0.12197309989414463,0.0870858033688073,0.1768931707057454,0.006340681611743701,0.024537922899963524,0.0,1049.0,0.12239108163414676,5.100930775613675E-4,0.018599333156106807,0.14196977116537943,0.0,0.0,0.0101450907394119,0.0,5.0,171.0,0.12070526410941301,-0.08339220963373521,0.18543336182889703,0.2877487567739551,0.16005730559874903,0.19542723560054034,0.09955424955381832,0.13410441018997143,0.6304814473905708,0.3388181947185934,0.2976550075508668,1.1318967561192999,4.668977055449331,0.0,"{""type"":""Point"",""coordinates"":[20.945102186001733,-31.393186191522343]}"
00000000000000000366,123.7756595313549,177.31981924176216,114.14589144289494,114.77168233692646,96.18308809399605,107.85895010828972,77.85622371733189,111.67702926695347,87.30864381790161,101.62984596192837,183.91129460930824,197.89997971057892,100,Inland Saline Vegetation,Azonal Vegetation,W_0126,10,,2023,-0.3164373308981337,,,0.0,0.0,0.0,649.3402548371874,,,0.0,,0.0,0.04477124288678169,0.07767750217687867,0.0,5.0,137.0,,,,,,,,,1.4042586319398185,,,,9.0,0.0,"{""type"":""Point"",""coordinates"":[21.8312147473425,-32.54858832458176]}"
00000000000000000367,123.7756595313549,177.31981924176216,114.14589144289494,114.77168233692646,96.18308809399605,107.85895010828972,77.85622371733189,111.67702926695347,87.30864381790161,101.62984596192837,183.91129460930824,197.89997971057892,90,Inland Saline Vegetation,Azonal Vegetation,W_0127,10,,2023,0.5251040067114917,,,0.0,0.0,0.0,649.4662867996202,,,0.0,,0.0,0.049754902720451355,0.08137255162000656,0.0,5.0,137.0,,,,,,,,,2.647705491791424,,,,9.0,0.0,"{""type"":""Point"",""coordinates"":[21.83032738623286,-32.548775606826005]}"
00000000000000000368,125.57682433724403,179.8187761604786,120.7868701517582,108.22212101519108,91.84085787832737,103.98461988568306,82.97409650683403,112.89515644311905,88.7230956852436,109.7855319082737,192.02147564291954,194.40100160241127,80,Inland Saline Vegetation,Azonal Vegetation,W_0129,10,,2023,0.3688786533880433,0.0436695218772851,0.12845891294384723,0.0,0.0,0.0,578.9111531190928,0.030592990529482278,0.020625178772596984,0.0,0.07984353422005933,0.0,0.022516587495606658,0.06890833161996646,0.0,5.0,141.0,0.027757818380191167,0.026566811644477467,0.08011012332468156,0.11199498247700289,0.052429348154658974,0.0953923677902366,-0.004609140261808775,0.03520574279847804,2.2157025302290245,0.10624314551655421,0.08818714482980888,1.2045595124786428,9.0,0.0,"{""type"":""Point"",""coordinates"":[21.915456084444198,-32.701745068464454]}"
00000000000000000363,354.9941061735153,534.9940320253372,316.9475266933441,379.56206142902374,370.79985120892525,308.0503257215023,285.75221836566925,388.7436064481735,283.2527430653572,412.10563415288925,455.14204102754593,610.6775373220444,10,Inland Saline Vegetation,Azonal Vegetation,J_2005,4,RP312486202304,2023,-0.08143540289149587,0.05916750087228973,0.19152009673238365,0.034435688491251185,0.0,0.0,1431.5148325358848,0.14184193154841518,-5.397559620404356E-4,0.0,0.0927927706372795,0.0,0.03701097736331192,0.021038559042630293,0.0,5.0,400.0,0.13879723732836508,-0.1189571903867014,0.2626014894275574,0.21652603638514376,0.20831899906031817,0.12762817811024812,0.22124487297814427,0.16036809458259188,0.826846012202176,0.2754106010689119,0.2173453188826593,1.2818322512521698,9.0,0.0,"{""type"":""Point"",""coordinates"":[24.60129750376415,-31.814963641965683]}"
00000000000000000364,333.6628443002701,496.8042185306549,273.1651167869568,374.9476170539856,323.5065643787384,294.540670722723,293.7458413243294,370.139322578907,270.94326001405716,391.1313268840313,389.51386484503746,479.956785261631,0,Inland Saline Vegetation,Azonal Vegetation,J_2016,6,RP312527202306,2023,-0.8535009590164881,0.048738860675461355,0.21470006520211388,0.0,0.0,0.0,1171.9366968110426,0.10930001100561611,0.0033137325351718268,0.0,0.07755479181113553,0.0,0.0,0.0,0.0,5.0,371.0,0.10459551691072774,-0.15077337103477836,0.21891632883932297,0.1631940035153888,0.16606468199860877,0.10522332672616634,0.22782224896179956,0.12375447825342063,2.038795448949597,0.2345056435087078,0.1536529192480231,1.5463090916578683,9.0,0.0,"{""type"":""Point"",""coordinates"":[25.169065922697307,-31.97735518413008]}"
0000000000000000034f,130.62610372900963,108.03637978434563,101.40024122595787,142.62677907943726,133.83750212192535,126.68968340754509,108.4459094107151,140.58008340001106,85.88830104470253,120.53494572639465,168.84432837367058,247.67728534340858,25,Inland Saline Vegetation,Azonal Vegetation,J_2057,9,RP292127202309,2023,-5.7207422085247026E-5,0.06396883928169637,0.22315044942837362,0.03186274692416191,0.0,0.0,913.5753026634383,0.1024212478761523,-1.7718499927774756E-4,0.06862745434045792,0.10830489849135029,0.0,0.08921568840742111,0.02549019642174244,0.0,5.215012106537531,185.0,0.10139650894784465,-0.14181918078992906,0.18060031609009888,0.21868317060118445,0.14802273678577557,0.15388172175780335,0.15972585059684358,0.11685409155148857,0.44047839705072356,0.2934719106186967,0.2390710612979986,1.2327737089508097,8.0,0.0,"{""type"":""Point"",""coordinates"":[21.588978541715107,-29.930899805762678]}"
00000000000000000369,123.7756595313549,177.31981924176216,114.14589144289494,114.77168233692646,96.18308809399605,107.85895010828972,77.85622371733189,111.67702926695347,87.30864381790161,101.62984596192837,183.91129460930824,197.89997971057892,95,Inland Saline Vegetation,Azonal Vegetation,W_0164,7,,2024,-0.31065880334066837,0.06574531087986757,0.154791727725376,0.0,0.0,0.0,649.3345917885796,0.0976114943377417,0.017472280691315848,0.0,0.10837853761102412,0.0,0.04477124288678169,0.07766315948926598,0.0,5.0,137.0,0.09064690771179978,-0.06271477386798427,0.17926330701283213,0.19243225370194905,0.13965956385037767,0.13379221720029408,0.11388717296059936,0.10638626010182221,1.413664984894339,0.21807597135951806,0.18296482925597315,1.1974728814044504,9.0,0.0,"{""type"":""Point"",""coordinates"":[21.831210288241447,-32.548588324581765]}"
0000000000000000036a,125.57682433724403,179.8187761604786,120.7868701517582,108.22212101519108,91.84085787832737,103.98461988568306,82.97409650683403,112.89515644311905,88.7230956852436,109.7855319082737,192.02147564291954,194.40100160241127,90,Inland Saline Vegetation,Azonal Vegetation,W_0166,7,,2024,0.3653590607533442,0.053841030745641574,0.09916564532364093,0.0,0.0,0.0,578.91158392435,0.09613956128451841,0.02252066920095302,0.0,0.09355828730349848,0.0,0.022622723362230243,0.06893977932896175,0.0,5.0,141.0,0.08806933550335838,0.025160045702512387,0.19843451640707385,0.16996667152600933,0.1455954844435902,0.11008594671251082,0.07680331019433678,0.1057260777616332,2.2286456473330234,0.15654974419174467,0.12540352506206393,1.2522232037064034,9.0,0.0,"{""type"":""Point"",""coordinates"":[21.915456084444195,-32.70174952756552]}"
0000000000000000036b,138.1963059604168,223.70324397087097,125.86696271598339,109.92600500583649,107.75887417793274,119.51641950011253,87.00082552433014,121.5027469098568,91.77246770262718,119.76474596560001,194.43329837918282,197.66204437613487,65,Inland Saline Vegetation,Azonal Vegetation,W_0168,7,,2024,0.09687804706939264,0.04930572905730754,0.004767876811885219,0.052851883112125006,0.0,0.0,519.2230046948356,0.21302712176327418,0.03050081610959461,6.940992452868835E-4,0.09023587644240107,0.0,4.5383413947524046E-4,0.08202039419450392,0.0,5.0,150.0,0.1988088543146429,0.1213240174165634,0.38168026733566346,0.23071623496326488,0.2969331392240077,0.1006652077179,0.15848397853928553,0.22590263903560778,1.9220749103967016,0.17634075264415836,0.12440054853897138,1.4293102142956338,9.0,0.0,"{""type"":""Point"",""coordinates"":[21.970851496831155,-32.89391448746377]}"
0000000000000000036c,156.33657249808311,247.6532367169857,141.04116074740887,112.20274367928505,125.95097404718399,130.89585410058498,97.23653317987919,127.51007896661758,92.27685821056366,130.48425325751305,186.76560041308403,205.14077475667,65,Inland Saline Vegetation,Azonal Vegetation,W_0169,7,,2024,0.4056625062911168,0.05276323071594064,-0.0861336218437196,0.009979486964032069,0.0,0.0,494.85438265787,0.24458020343379414,0.04635590984083144,0.0,0.10143804956055497,0.0,0.0,0.043647934692322816,0.0,5.0,157.0,0.22740822059298105,0.24699445128525133,0.41100531341780155,0.247730146767001,0.32716910732062104,0.10375696021456071,0.08582154510790285,0.2538878797333158,2.144005412206012,0.1498084942144004,0.11637822853209949,1.289028962247221,9.0,0.0,"{""type"":""Point"",""coordinates"":[21.985290066042218,-32.97557400505552]}"
0000000000000000036d,156.33657249808311,247.6532367169857,141.04116074740887,112.20274367928505,125.95097404718399,130.89585410058498,97.23653317987919,127.51007896661758,92.27685821056366,130.48425325751305,186.76560041308403,205.14077475667,90,Inland Saline Vegetation,Azonal Vegetation,W_0170,7,,2024,0.45544922292543766,0.055294561437479656,0.08477432609275402,0.005205459478634495,0.0,0.0,501.3827392120076,0.1029353524133647,0.01805688447876367,0.02326913927568168,0.09159929779887646,0.0,0.010203068293578655,0.05864605555174555,0.0,5.0,157.0,0.09372389150213792,0.040673773791675936,0.20947008079536414,0.1680662799102392,0.15416353267196417,0.1098471545277069,0.06853851226576049,0.11222428888236269,4.180576252445271,0.15487342661222195,0.13469255524102117,1.149911242622819,9.0,0.0,"{""type"":""Point"",""coordinates"":[21.98627552737503,-32.97593965134191]}"
0000000000000000036e,210.1027424633503,266.8752248287201,188.00542441010475,193.67631500959396,189.15203034877777,173.2783803343773,157.07940283417702,213.6918692290783,141.49039614200592,199.15990462899208,252.43783217668533,309.6664274930954,45,Inland Saline Vegetation,Azonal Vegetation,W_0193,7,,2024,-0.3353420503971357,0.060908558606258,0.15673405776889818,0.03415032848715782,0.0,0.0,875.7240566037739,0.09996385685748088,-0.0019677705289620276,0.07058823853731155,0.09815602484598476,0.0,0.08467023074626923,0.030936820432543755,0.0313725508749485,4.0,235.0,0.09614717977929792,-0.053865109547480666,0.18834767864560184,0.20122169304709395,0.1470050845857499,0.13922692620951052,0.10830838536175919,0.11249823374849446,1.371433310857359,0.2306069631340369,0.20071089078654658,1.1518200016808962,9.0,0.0,"{""type"":""Point"",""coordinates"":[22.745040621730436,-32.44394660016055]}"
0000000000000000036f,210.1027424633503,266.8752248287201,188.00542441010475,193.67631500959396,189.15203034877777,173.2783803343773,157.07940283417702,213.6918692290783,141.49039614200592,199.15990462899208,252.43783217668533,309.6664274930954,65,Inland Saline Vegetation,Azonal Vegetation,W_0194,7,,2024,-0.9478780258663431,0.05217446811229863,0.18045804049464417,0.038859181106090546,0.0,0.0,874.1898016997166,0.08248042232577703,-5.651628009348799E-4,0.0,0.0861602472361244,0.0,0.09281045943498611,0.0380718968808651,0.03202614560723305,5.50802644003777,235.0,0.07742590856113107,-0.08573578135220365,0.16909231374970685,0.16834737371030675,0.12666630238730803,0.11769507477118002,0.12208246198026382,0.09346216033732586,1.0023529861365092,0.19989845675185,0.17523904559857673,1.1447730654247308,9.0,0.0,"{""type"":""Point"",""coordinates"":[22.744389592976628,-32.444521824196435]}"
00000000000000000370,194.11392349004745,241.24782234430313,170.8360072374344,177.6061983704567,175.0284081697464,157.89127057790756,141.97806629538536,193.99113923311234,138.89011108875275,185.43842780590057,224.14865419268608,269.55561792850494,55,Inland Saline Vegetation,Azonal Vegetation,W_0195,7,,2024,-0.12695869518033875,0.05662254457392038,0.16313704243901783,0.036764707416296005,0.0,0.0,863.0,0.12007206390687816,0.0014107830476093562,0.0,0.09432079054174884,0.0,0.09545987451438434,0.02349437607462876,0.008164973987842532,5.0,234.0,0.11640744227951345,-0.05935790555541044,0.21493669814894953,0.20297247564430704,0.17187130321842214,0.1299738876231764,0.14342797829626405,0.13411743079349256,0.28312083241835484,0.22960923295432747,0.19579362088153437,1.159790487058701,9.0,0.0,"{""type"":""Point"",""coordinates"":[22.802714634755702,-32.47912444837119]}"
00000000000000000371,194.11392349004745,241.24782234430313,170.8360072374344,177.6061983704567,175.0284081697464,157.89127057790756,141.97806629538536,193.99113923311234,138.89011108875275,185.43842780590057,224.14865419268608,269.55561792850494,55,Inland Saline Vegetation,Azonal Vegetation,W_0197,7,,2024,-0.20458861591239016,0.05281356743760811,0.12176196775841275,0.03176470845937729,0.0,0.0,856.8455361360415,0.14070077320005625,0.007208388580302331,0.0,0.08697829504282226,0.0,0.07091503590345383,0.02450980432331562,0.0,5.0,236.0,0.13206647301288948,-0.016970423604421102,0.2724320274453485,0.19596776884994135,0.206320788199236,0.11305412634974894,0.15590356293859828,0.15422515562670827,0.8509201418694651,0.2105777753401771,0.1736915763265184,1.2040053643761346,9.0,0.0,"{""type"":""Point"",""coordinates"":[22.83280464866435,-32.49834317391153]}"
00000000000000000372,194.4072720706463,238.09970065951347,169.94783213734627,168.7630351781845,163.5721226632595,156.66805627942085,139.953979074955,192.3158874809742,136.78914260864258,179.4450407922268,233.57637721300125,265.65858444571495,95,Inland Saline Vegetation,Azonal Vegetation,W_0198,7,,2024,-0.007586533869759365,0.09434969983588695,0.13532445006047794,0.019648751609589094,0.0,0.0,842.0,0.09805892318162156,0.0024240151605881923,0.0,0.15932856032411993,0.0,0.10255574592909808,0.03199205578217834,0.0,5.0,238.0,0.09837944861086356,0.008992981435020087,0.1551396974868942,0.2992392446176313,0.1375209842603203,0.23197116351285893,-0.021815175521763763,0.11350647789316193,0.00703582700364903,0.3049616856617971,0.28040540036063105,1.0715355464438796,8.376955903271694,0.0,"{""type"":""Point"",""coordinates"":[22.89619968834119,-32.524620656419486]}"
00000000000000000373,241.60381695628166,316.4739897251129,202.01634961366653,214.83663699030876,223.03054454922676,192.07468071579933,175.70842263102531,231.6703298985958,175.31719142198563,198.95663046836853,234.68841192126274,295.6955881714821,50,Inland Saline Vegetation,Azonal Vegetation,W_0220,7,,2024,0.3463321356160679,0.03712143900951273,-0.04513841939265525,0.043044455783595705,0.0,0.0,703.0,0.28352713765562476,0.03109559490996644,0.07844657877362089,0.07554728454118946,0.0,0.09753258923362744,0.03794550861379033,0.0017138435400294182,5.0,300.0,0.27132435641566616,0.16460093397198985,0.5010754347295688,0.24941138250235104,0.39233979889492787,0.08287753516289972,0.23219197331682634,0.3000978866830132,0.6894195629633907,0.17888761927282676,0.11934880203658477,1.499074625957729,,0.0,"{""type"":""Point"",""coordinates"":[23.463183305488943,-33.08584757410724]}"
00000000000000000374,201.12362879514694,276.1947863101959,181.2961686551571,187.55763337016106,189.45297768712044,176.93663397431374,149.23918083310127,202.2843831628561,148.87066787481308,173.506034553051,191.50126057863235,254.32399773597717,95,Inland Saline Vegetation,Azonal Vegetation,W_0224,7,,2024,-0.12479035842803834,0.06916259400071281,0.18586126768063424,0.0,0.0,0.0,715.1153846153849,0.08193473929563785,-9.059591243291663E-4,0.06181937271613791,0.12485708806866443,0.0,0.07301469365271128,0.045771780628256695,0.0,5.0,281.0,0.08491654760828049,-0.05740186513517766,0.14065666688260176,0.24069394720595957,0.11822671648010084,0.1814575412609452,0.06020407933797723,0.09644808286475978,2.0651922440663064,0.27019218686709484,0.2334863641290571,1.1577964869605666,9.0,0.0,"{""type"":""Point"",""coordinates"":[23.41069076788778,-32.97772775086435]}"
